year,month,day,time,region,ad,Total_Bytes
2018,4,23,21,fra,1,1533783576064
2018,4,23,22,fra,1,1533972790272
2018,4,23,23,fra,1,1529552577024
2018,4,24,0,fra,1,1529765330432
2018,4,24,1,fra,1,1532840249856
2018,4,24,2,fra,1,1533098547712
2018,4,24,3,fra,1,1534897781248
2018,4,24,4,fra,1,1535106071552
2018,4,24,5,fra,1,1527962506752
2018,4,24,6,fra,1,1537758020608
2018,4,24,7,fra,1,1537973139968
2018,4,24,8,fra,1,1536629090816
2018,4,24,9,fra,1,1536855756288
2018,4,24,10,fra,1,1533690204672
2018,4,24,11,fra,1,1550011430912
2018,4,24,12,fra,1,1547452073984
2018,4,24,13,fra,1,1547659670528
2018,4,24,14,fra,1,1543702363136
2018,4,24,15,fra,1,1543919825920
2018,4,24,16,fra,1,1545479516672
2018,4,24,17,fra,1,1545696903680
2018,4,24,18,fra,1,1532975303168
2018,4,24,19,fra,1,1543283145216
2018,4,24,20,fra,1,1543485847552
2018,4,24,21,fra,1,1540824592384
2018,4,24,22,fra,1,1541060271616
2018,4,24,23,fra,1,1543308672512
2018,4,25,0,fra,1,1543567934464
2018,4,25,1,fra,1,1547449210368
2018,4,25,2,fra,1,1547630947328
2018,4,25,3,fra,1,1547788082176
2018,4,25,4,fra,1,1548005042688
2018,4,25,5,fra,1,1552004595200
2018,4,25,6,fra,1,1552225475072
2018,4,25,7,fra,1,1543041014784
2018,4,25,8,fra,1,1547340648448
2018,4,25,9,fra,1,1547561863680
2018,4,25,10,fra,1,1553809712128
2018,4,25,11,fra,1,1554050856448
2018,4,25,12,fra,1,1547803779072
2018,4,25,13,fra,1,1548053024256
2018,4,25,14,fra,1,1547729474560
2018,4,25,15,fra,1,1547995040768
2018,4,25,16,fra,1,1616967539200
2018,4,25,17,fra,1,1617199439360
2018,4,25,18,fra,1,1616512920064
2018,4,25,19,fra,1,1616747944448
2018,4,25,20,fra,1,1611450653184
2018,4,25,21,fra,1,1613180083200
2018,4,25,22,fra,1,1613425502208
2018,4,25,23,fra,1,1619112869376
2018,4,26,0,fra,1,1619351200256
2018,4,26,1,fra,1,1621353798144
2018,4,26,2,fra,1,1621601197568
2018,4,26,3,fra,1,1621190203904
2018,4,26,4,fra,1,1621423602176
2018,4,26,5,fra,1,1621262641664
2018,4,26,6,fra,1,1621523808256
2018,4,26,7,fra,1,1621557973504
2018,4,26,8,fra,1,1621739402752
2018,4,26,9,fra,1,1619461731328
2018,4,26,10,fra,1,1620793298944
2018,4,26,11,fra,1,1615466798592
2018,4,26,12,fra,1,1618187916800
2018,4,26,13,fra,1,1618396729856
2018,4,26,14,fra,1,1620806262784
2018,4,26,15,fra,1,1621019525120
2018,4,26,16,fra,1,1623432626176
2018,4,26,17,fra,1,1623657510912
2018,4,26,18,fra,1,1621789554176
2018,4,26,19,fra,1,1622020992512
2018,4,26,20,fra,1,1625221986816
2018,4,26,21,fra,1,1625423101440
2018,4,26,22,fra,1,1629917473792
2018,4,26,23,fra,1,1634684456448
2018,4,27,0,fra,1,1634916221440
2018,4,27,1,fra,1,1632878113280
2018,4,27,2,fra,1,1633078865408
2018,4,27,3,fra,1,1621487949824
2018,4,27,4,fra,1,1621692228608
2018,4,27,5,fra,1,1623776552448
2018,4,27,6,fra,1,1624019233792
2018,4,27,7,fra,1,1620458112000
2018,4,27,8,fra,1,1620672265216
2018,4,27,9,fra,1,1625276022784
2018,4,27,10,fra,1,1625489853440
2018,4,27,11,fra,1,1629564567040
2018,4,27,12,fra,1,1629818089984
2018,4,27,13,fra,1,1609055090688
2018,4,27,14,fra,1,1624500351488
2018,4,27,15,fra,1,1624713209856
2018,4,27,16,fra,1,1625364265472
2018,4,27,17,fra,1,1625575667200
2018,4,27,18,fra,1,1626063938048
2018,4,27,19,fra,1,1626309144576
2018,4,27,20,fra,1,1635359554048
2018,4,27,21,fra,1,1635592946688
2018,4,27,22,fra,1,1628028729856
2018,4,27,23,fra,1,1628284213760
2018,4,28,0,fra,1,1629426159616
2018,4,28,1,fra,1,1629647160832
2018,4,28,2,fra,1,1614901851648
2018,4,28,3,fra,1,1634170423296
2018,4,28,4,fra,1,1634371504128
2018,4,28,5,fra,1,1631999841792
2018,4,28,6,fra,1,1632210800128
2018,4,28,7,fra,1,1633601030656
2018,4,28,8,fra,1,1633806315520
2018,4,28,9,fra,1,1634063421952
2018,4,28,10,fra,1,1634359053824
2018,4,28,11,fra,1,1631928385536
2018,4,28,12,fra,1,1632183546880
2018,4,28,13,fra,1,1633536873472
2018,4,28,14,fra,1,1633738481664
2018,4,28,15,fra,1,1630237298176
2018,4,28,16,fra,1,1638688393216
2018,4,28,17,fra,1,1638919549952
2018,4,28,18,fra,1,1638502546432
2018,4,28,19,fra,1,1638733924864
2018,4,28,20,fra,1,1638166926848
2018,4,28,21,fra,1,1638399900672
2018,4,28,22,fra,1,1633630998016
2018,4,28,23,fra,1,1633873271808
2018,4,29,0,fra,1,1638559555072
2018,4,29,1,fra,1,1638825453056
2018,4,29,2,fra,1,1636940257280
2018,4,29,3,fra,1,1637199324160
2018,4,29,4,fra,1,1629485108224
2018,4,29,5,fra,1,1636642906624
2018,4,29,6,fra,1,1636903901184
2018,4,29,7,fra,1,1640018452992
2018,4,29,8,fra,1,1640241370112
2018,4,29,9,fra,1,1636735840256
2018,4,29,10,fra,1,1637032074240
2018,4,29,11,fra,1,1641858514432
2018,4,29,12,fra,1,1642066596864
2018,4,29,13,fra,1,1643628838912
2018,4,29,14,fra,1,1643822563328
2018,4,29,15,fra,1,1621836035072
2018,4,29,16,fra,1,1642456914944
2018,4,29,17,fra,1,1642677977088
2018,4,29,18,fra,1,1642795838464
2018,4,29,19,fra,1,1643017960448
2018,4,29,20,fra,1,1637055751680
2018,4,29,21,fra,1,1637320890880
2018,4,29,22,fra,1,1645664464896
2018,4,29,23,fra,1,1645846974976
2018,4,30,0,fra,1,1641668278784
2018,4,30,1,fra,1,1641918166528
2018,4,30,2,fra,1,1642812949504
2018,4,30,3,fra,1,1643015398400
2018,4,30,4,fra,1,1621959363584
2018,4,30,5,fra,1,1642242852352
2018,4,30,6,fra,1,1642463988224
2018,4,30,7,fra,1,1749566842880
2018,4,30,8,fra,1,1979536597504
2018,4,30,9,fra,1,2203475691008
2018,4,30,10,fra,1,2255399649280
2018,4,30,11,fra,1,2255286863360
2018,4,30,12,fra,1,2255507666432
2018,4,30,13,fra,1,2255302872064
2018,4,30,14,fra,1,2255547316736
2018,4,30,15,fra,1,2258218382336
2018,4,30,16,fra,1,2258421817344
2018,4,30,17,fra,1,2239262731776
2018,4,30,18,fra,1,2259901726720
2018,4,30,19,fra,1,2260114105344
2018,4,30,20,fra,1,2264264598528
2018,4,30,21,fra,1,2264503268352
2018,4,30,22,fra,1,2261493394432
2018,4,30,23,fra,1,2261746607104
2018,5,1,0,fra,1,2263925853696
2018,5,1,1,fra,1,2264148096512
2018,5,1,2,fra,1,2260254766080
2018,5,1,3,fra,1,2260493396992
2018,5,1,4,fra,1,2264006221824
2018,5,1,5,fra,1,2264230334464
2018,5,1,6,fra,1,2240302589440
2018,5,1,7,fra,1,2261499837952
2018,5,1,8,fra,1,2261711999488
2018,5,1,9,fra,1,2265179613184
2018,5,1,10,fra,1,2266570404864
2018,5,1,11,fra,1,2263939970560
2018,5,1,12,fra,1,2264211944448
2018,5,1,13,fra,1,2267440115200
2018,5,1,14,fra,1,2267382114816
2018,5,1,15,fra,1,2264642498048
2018,5,1,16,fra,1,2264850760192
2018,5,1,17,fra,1,2265310600192
2018,5,1,18,fra,1,2265528568832
2018,5,1,19,fra,1,2252036939776
2018,5,1,20,fra,1,2269356389376
2018,5,1,21,fra,1,2269580822016
2018,5,1,22,fra,1,2270999484928
2018,5,1,23,fra,1,2271225257472
2018,5,2,0,fra,1,2272577932800
2018,5,2,1,fra,1,2272796163584
2018,5,2,2,fra,1,2271495500800
2018,5,2,3,fra,1,2271712102912
2018,5,2,4,fra,1,2268201122304
2018,5,2,5,fra,1,2268412667392
2018,5,2,6,fra,1,2269863774208
2018,5,2,7,fra,1,2270133644800
2018,5,2,8,fra,1,2257196085760
2018,5,2,9,fra,1,2271411831296
2018,5,2,10,fra,1,2271744513536
2018,5,2,11,fra,1,2270941700096
2018,5,2,12,fra,1,2271156546048
2018,5,2,13,fra,1,2271101196800
2018,5,2,14,fra,1,2271319771136
2018,5,2,15,fra,1,2277454390784
2018,5,2,16,fra,1,2277669542400
2018,5,2,17,fra,1,2276176681984
2018,5,2,18,fra,1,2276423233024
2018,5,2,19,fra,1,2275958198784
2018,5,2,20,fra,1,2276212512256
2018,5,2,21,fra,1,2258841186304
2018,5,2,22,fra,1,2273111100416
2018,5,2,23,fra,1,2273590246400
2018,5,3,0,fra,1,2269434554880
2018,5,3,1,fra,1,2269682882048
2018,5,3,2,fra,1,2277062820864
2018,5,3,3,fra,1,2277459701760
2018,5,3,4,fra,1,2278062959104
2018,5,3,5,fra,1,2278195067904
2018,5,3,6,fra,1,2272992037888
2018,5,3,7,fra,1,2273128807424
2018,5,3,8,fra,1,2277769794048
2018,5,3,9,fra,1,2277966899712
2018,5,3,10,fra,1,2255436669952
2018,5,3,11,fra,1,2278093435904
2018,5,3,12,fra,1,2278255143424
2018,5,3,13,fra,1,2279956087296
2018,5,3,14,fra,1,2280180205568
2018,5,3,15,fra,1,2278696691200
2018,5,3,16,fra,1,2278881158144
2018,5,3,17,fra,1,2286542164992
2018,5,3,18,fra,1,2286515254272
2018,5,3,19,fra,1,2281390290432
2018,5,3,20,fra,1,2281354742784
2018,5,3,21,fra,1,2278511624704
2018,5,3,22,fra,1,2281551639552
2018,5,3,23,fra,1,2281311197184
2018,5,4,0,fra,1,2281475820544
2018,5,4,1,fra,1,2281360095232
2018,5,4,2,fra,1,2283451211776
2018,5,4,3,fra,1,2283064844288
2018,5,4,4,fra,1,2278440381952
2018,5,4,5,fra,1,2278127446528
2018,5,4,6,fra,1,2283603243520
2018,5,4,7,fra,1,2283478365696
2018,5,4,8,fra,1,2277253456896
2018,5,4,9,fra,1,2277190389760
2018,5,4,10,fra,1,2271599653376
2018,5,4,11,fra,1,2281745227264
2018,5,4,12,fra,1,2281562526208
2018,5,4,13,fra,1,2274555980800
2018,5,4,14,fra,1,2274466345984
2018,5,4,16,fra,1,2277128417792
2018,5,4,17,fra,1,2277662464000
2018,5,4,18,fra,1,2277268779008
2018,5,4,19,fra,1,2277921593344
2018,5,4,20,fra,1,2277873225216
2018,5,4,21,fra,1,2277436109824
2018,5,4,22,fra,1,2277253791744
2018,5,4,23,fra,1,2270195716608
2018,5,5,0,fra,1,2277608113664
2018,5,5,1,fra,1,2277479869440
2018,5,5,2,fra,1,2273821335552
2018,5,5,3,fra,1,2273664114176
2018,5,5,4,fra,1,2269367164416
2018,5,5,5,fra,1,2269227328512
2018,5,5,6,fra,1,2272035369472
2018,5,5,7,fra,1,2271842450432
2018,5,5,8,fra,1,2271589549568
2018,5,5,9,fra,1,2271399889408
2018,5,5,10,fra,1,2268550739968
2018,5,5,11,fra,1,2268471170048
2018,5,5,12,fra,1,2259720304128
2018,5,5,13,fra,1,2268963511296
2018,5,5,14,fra,1,2268716034048
2018,5,5,15,fra,1,2273947170816
2018,5,5,16,fra,1,2273853448704
2018,5,5,17,fra,1,2273759327744
2018,5,5,18,fra,1,2273586341888
2018,5,5,19,fra,1,2271055079424
2018,5,5,20,fra,1,2270952036864
2018,5,5,21,fra,1,2387741117952
2018,5,5,22,fra,1,2609980803072
2018,5,5,23,fra,1,2831479343104
2018,5,6,0,fra,1,3053487152128
2018,5,6,1,fra,1,3270373281280
2018,5,6,2,fra,1,3499473831424
2018,5,6,3,fra,1,3721600316928
2018,5,6,4,fra,1,3944452216832
2018,5,6,5,fra,1,4181863400960
2018,5,6,6,fra,1,4399541960192
2018,5,6,7,fra,1,4621125682176
2018,5,6,8,fra,1,4841511416320
2018,5,6,9,fra,1,5064339805696
2018,5,6,10,fra,1,5287477483008
2018,5,6,11,fra,1,5511104779776
2018,5,6,12,fra,1,5722258243584
2018,5,6,13,fra,1,5951645340160
2018,5,6,14,fra,1,6158616863744
2018,5,6,15,fra,1,6391962610688
2018,5,6,16,fra,1,6614796409344
2018,5,6,17,fra,1,6839717259776
2018,5,6,18,fra,1,7060873921024
2018,5,6,19,fra,1,7284642385920
2018,5,6,20,fra,1,7507806705664
2018,5,6,21,fra,1,7728020317184
2018,5,6,22,fra,1,7950309149696
2018,5,6,23,fra,1,8118487328256
2018,5,7,0,fra,1,8148787312128
2018,5,7,1,fra,1,8152631592448
2018,5,7,2,fra,1,8152897585664
2018,5,7,3,fra,1,8133007136256
2018,5,7,4,fra,1,8153787315200
2018,5,7,5,fra,1,8154021922816
2018,5,7,6,fra,1,8154851305472
2018,5,7,7,fra,1,8155075473408
2018,5,7,8,fra,1,8151038769664
2018,5,7,9,fra,1,8151912987136
2018,5,7,10,fra,1,8155449838080
2018,5,7,11,fra,1,8155675545088
2018,5,7,12,fra,1,8157867057664
2018,5,7,13,fra,1,8158099872256
2018,5,7,14,fra,1,8158927280128
2018,5,7,15,fra,1,8159195088896
2018,5,7,16,fra,1,8135580847104
2018,5,7,17,fra,1,8156852923392
2018,5,7,18,fra,1,8160284166656
2018,5,7,19,fra,1,8172615567360
2018,5,7,20,fra,1,8172862152704
2018,5,7,21,fra,1,8173010284544
2018,5,7,22,fra,1,8173297540096
2018,5,7,23,fra,1,8165732015616
2018,5,8,0,fra,1,8165986396672
2018,5,8,1,fra,1,8168336206848
2018,5,8,2,fra,1,8168572679168
2018,5,8,3,fra,1,8165602876928
2018,5,8,4,fra,1,8175350332416
2018,5,8,5,fra,1,8175611138048
2018,5,8,6,fra,1,8191972226560
2018,5,8,7,fra,1,8192235359744
2018,5,8,8,fra,1,8200657426944
2018,5,8,9,fra,1,8200914299392
2018,5,8,10,fra,1,8203154825216
2018,5,8,11,fra,1,8203421722624
2018,5,8,12,fra,1,8208079517696
2018,5,8,13,fra,1,8208322549760
2018,5,8,14,fra,1,8201810724864
2018,5,8,15,fra,1,8202041985024
2018,5,8,16,fra,1,8184525012480
2018,5,8,17,fra,1,8201240506880
2018,5,8,18,fra,1,8201483742720
2018,5,8,19,fra,1,8201751083008
2018,5,8,20,fra,1,8202007920640
2018,5,8,21,fra,1,8200165813760
2018,5,8,22,fra,1,8200433574400
2018,5,8,23,fra,1,8202262638080
2018,5,9,0,fra,1,8202519833088
2018,5,9,1,fra,1,8204355382784
2018,5,9,2,fra,1,8204594392576
2018,5,9,3,fra,1,8203449460736
2018,5,9,4,fra,1,8203693385728
2018,5,9,5,fra,1,8183247930368
2018,5,9,6,fra,1,8201355661312
2018,5,9,7,fra,1,8201592716288
2018,5,9,8,fra,1,8206341799424
2018,5,9,9,fra,1,8206583480832
2018,5,9,10,fra,1,8208913671168
2018,5,9,11,fra,1,8209158296576
2018,5,9,12,fra,1,8210775587328
2018,5,9,13,fra,1,8211036713984
2018,5,9,14,fra,1,8208962656256
2018,5,9,15,fra,1,8209220514304
2018,5,9,16,fra,1,8205532336640
2018,5,9,17,fra,1,8205739793920
2018,5,9,18,fra,1,8187726710272
2018,5,9,19,fra,1,8205527832576
2018,5,9,20,fra,1,8205767478272
2018,5,9,21,fra,1,8205267983360
2018,5,9,22,fra,1,8205514767360
2018,5,9,23,fra,1,8209659234816
2018,5,10,0,fra,1,8209911967744
2018,5,10,1,fra,1,8212673865728
2018,5,10,2,fra,1,8212915006464
2018,5,10,3,fra,1,8215142663680
2018,5,10,4,fra,1,8215372165632
2018,5,10,5,fra,1,8212820637696
2018,5,10,6,fra,1,8213068779008
2018,5,10,7,fra,1,8189811064832
2018,5,10,8,fra,1,8212846340096
2018,5,10,9,fra,1,8213098197504
2018,5,10,10,fra,1,8213775687680
2018,5,10,11,fra,1,8214029712384
2018,5,10,12,fra,1,8208041581056
2018,5,10,13,fra,1,8208271821312
2018,5,10,14,fra,1,8209378156032
2018,5,10,15,fra,1,8209629400576
2018,5,10,16,fra,1,8212626353664
2018,5,10,17,fra,1,8213017267712
2018,5,10,18,fra,1,8209867235328
2018,5,10,19,fra,1,8210125595648
2018,5,10,20,fra,1,8195144894976
2018,5,10,21,fra,1,8214434493440
2018,5,10,22,fra,1,8214659254272
2018,5,10,23,fra,1,8220230675968
2018,5,11,0,fra,1,8220470162944
2018,5,11,1,fra,1,8216480903680
2018,5,11,2,fra,1,8216738294272
2018,5,11,3,fra,1,8217030778880
2018,5,11,4,fra,1,8217267773440
2018,5,11,5,fra,1,8212925008896
2018,5,11,6,fra,1,8213179701248
2018,5,11,7,fra,1,8217991385088
2018,5,11,8,fra,1,8218232650752
2018,5,11,9,fra,1,8196832608256
2018,5,11,10,fra,1,8218955499008
2018,5,11,11,fra,1,8219187475456
2018,5,11,12,fra,1,8218308550144
2018,5,11,13,fra,1,8218563461632
2018,5,11,14,fra,1,8217170568192
2018,5,11,15,fra,1,8217403058176
2018,5,11,16,fra,1,8215672121344
2018,5,11,17,fra,1,8215922969600
2018,5,11,18,fra,1,8222352782336
2018,5,11,19,fra,1,8222604003328
2018,5,11,20,fra,1,8222971100160
2018,5,11,21,fra,1,8223223812608
2018,5,11,22,fra,1,8199790111232
2018,5,11,23,fra,1,8220970709504
2018,5,12,0,fra,1,8221210805248
2018,5,12,1,fra,1,8217045697024
2018,5,12,2,fra,1,8217304618496
2018,5,12,3,fra,1,8213174807552
2018,5,12,4,fra,1,8213408581632
2018,5,12,5,fra,1,8222827200000
2018,5,12,6,fra,1,8223078164992
2018,5,12,7,fra,1,8222280656384
2018,5,12,8,fra,1,8222529309184
2018,5,12,9,fra,1,8222877553664
2018,5,12,10,fra,1,8223204142080
2018,5,12,11,fra,1,8205907374080
2018,5,12,12,fra,1,8224518447104
2018,5,12,13,fra,1,8224776253440
2018,5,12,14,fra,1,8221587572736
2018,5,12,15,fra,1,8221839156224
2018,5,12,16,fra,1,8225082179072
2018,5,12,17,fra,1,8225325180416
2018,5,12,18,fra,1,8232176659968
2018,5,12,19,fra,1,8232421753856
2018,5,12,20,fra,1,8227258866688
2018,5,12,21,fra,1,8227505470464
2018,5,12,22,fra,1,8225212526592
2018,5,12,23,fra,1,8225449751040
2018,5,13,0,fra,1,8207068123136
2018,5,13,1,fra,1,8227409178112
2018,5,13,2,fra,1,8227670256128
2018,5,13,3,fra,1,8224453186560
2018,5,13,4,fra,1,8224694053888
2018,5,13,5,fra,1,8224592455680
2018,5,13,6,fra,1,8224847987712
2018,5,13,7,fra,1,8225612860416
2018,5,13,8,fra,1,8225836858368
2018,5,13,9,fra,1,8225841412096
2018,5,13,10,fra,1,8226192908288
2018,5,13,11,fra,1,8228680973824
2018,5,13,12,fra,1,8228929234944
2018,5,13,13,fra,1,8217180595200
2018,5,13,14,fra,1,8227061899776
2018,5,13,15,fra,1,8227323296256
2018,5,13,16,fra,1,8230249876992
2018,5,13,17,fra,1,8230505514496
2018,5,13,18,fra,1,8236867597824
2018,5,13,19,fra,1,8237114721792
2018,5,13,20,fra,1,8237918540288
2018,5,13,21,fra,1,8238158553600
2018,5,13,22,fra,1,8234573152768
2018,5,13,23,fra,1,8234820848128
2018,5,14,0,fra,1,8232845725696
2018,5,14,1,fra,1,8233097148416
2018,5,14,2,fra,1,8220527816192
2018,5,14,3,fra,1,8235371505152
2018,5,14,4,fra,1,8235617903104
2018,5,14,5,fra,1,8234801277440
2018,5,14,6,fra,1,8235050118656
2018,5,14,7,fra,1,8239508172800
2018,5,14,8,fra,1,8239750823424
2018,5,14,9,fra,1,8236866929664
2018,5,14,10,fra,1,8237191528448
2018,5,14,11,fra,1,8240138383872
2018,5,14,12,fra,1,8240391038464
2018,5,14,13,fra,1,8236745028608
2018,5,14,14,fra,1,8237936251904
2018,5,14,15,fra,1,8238153624064
2018,5,14,16,fra,1,8240482917376
2018,5,14,17,fra,1,8224957806080
2018,5,14,18,fra,1,8247930269696
2018,5,14,19,fra,1,8248181109248
2018,5,14,20,fra,1,8245588382720
2018,5,14,21,fra,1,8245835176960
2018,5,14,22,fra,1,8242609874944
2018,5,14,23,fra,1,8242855862272
2018,5,15,0,fra,1,8239534964224
2018,5,15,1,fra,1,8239774927360
2018,5,15,2,fra,1,8233546676736
2018,5,15,3,fra,1,8240638638080
2018,5,15,4,fra,1,8240878917632
2018,5,15,5,fra,1,8242077471232
2018,5,15,6,fra,1,8242336607744
2018,5,15,7,fra,1,8242590483456
2018,5,15,8,fra,1,8242829882880
2018,5,15,9,fra,1,8247904321536
2018,5,15,10,fra,1,8248255212544
2018,5,15,11,fra,1,8251055925760
2018,5,15,12,fra,1,8251315989504
2018,5,15,13,fra,1,8250250243584
2018,5,15,14,fra,1,8250489110016
2018,5,15,15,fra,1,8229649184256
2018,5,15,16,fra,1,8246296716800
2018,5,15,17,fra,1,8246226339328
2018,5,15,18,fra,1,8240852904960
2018,5,15,19,fra,1,8240767518720
2018,5,15,20,fra,1,8236943792128
2018,5,15,21,fra,1,8236945773056
2018,5,15,22,fra,1,8236293258240
2018,5,15,23,fra,1,8236264896512
2018,5,16,0,fra,1,8230214756352
2018,5,16,1,fra,1,8230153404416
2018,5,16,2,fra,1,8234659547648
2018,5,16,3,fra,1,8234601154048
2018,5,16,4,fra,1,8223139729408
2018,5,16,5,fra,1,8241803009024
2018,5,16,6,fra,1,8241705058304
2018,5,16,7,fra,1,8245147580416
2018,5,16,8,fra,1,8245095891968
2018,5,16,9,fra,1,8247394634752
2018,5,16,10,fra,1,8247468234240
2018,5,16,11,fra,1,8243300354048
2018,5,16,12,fra,1,8243241985536
2018,5,16,13,fra,1,8239737414144
2018,5,16,14,fra,1,8239733483520
2018,5,16,15,fra,1,8239104253440
2018,5,16,16,fra,1,8239090212352
2018,5,16,17,fra,1,8222459483648
2018,5,16,18,fra,1,8239058219520
2018,5,16,19,fra,1,8239004622336
2018,5,16,20,fra,1,8242418273280
2018,5,16,21,fra,1,8242325435392
2018,5,16,22,fra,1,8238019392000
2018,5,16,23,fra,1,8237955450368
2018,5,17,0,fra,1,8243705328128
2018,5,17,1,fra,1,8243582269952
2018,5,17,2,fra,1,8248756331520
2018,5,17,3,fra,1,8248725320704
2018,5,17,4,fra,1,8246161423360
2018,5,17,5,fra,1,8247791188480
2018,5,17,6,fra,1,8248035565056
2018,5,17,7,fra,1,8245409636864
2018,5,17,8,fra,1,8245327987200
2018,5,17,9,fra,1,8247558404608
2018,5,17,10,fra,1,8247571552256
2018,5,17,11,fra,1,8248116706304
2018,5,17,12,fra,1,8248103675904
2018,5,17,13,fra,1,8249917696512
2018,5,17,14,fra,1,8249853125632
2018,5,17,15,fra,1,8245985274368
2018,5,17,16,fra,1,8245931889152
2018,5,17,17,fra,1,8230437349376
2018,5,17,18,fra,1,8241561656320
2018,5,17,19,fra,1,8241473868288
2018,5,17,20,fra,1,8240395776000
2018,5,17,21,fra,1,8240356322304
2018,5,17,22,fra,1,8241741369344
2018,5,17,23,fra,1,8241647284224
2018,5,18,0,fra,1,8235461599744
2018,5,18,1,fra,1,8235409981952
2018,5,18,2,fra,1,8236194249216
2018,5,18,3,fra,1,8236198445568
2018,5,18,4,fra,1,8238410660864
2018,5,18,5,fra,1,8238357903360
2018,5,18,6,fra,1,8234207119360
2018,5,18,7,fra,1,8242845694976
2018,5,18,8,fra,1,8242813963264
2018,5,18,9,fra,1,8246865679872
2018,5,18,10,fra,1,8246813590528
2018,5,18,11,fra,1,8243394911232
2018,5,18,12,fra,1,8243352237568
2018,5,18,13,fra,1,8238791183360
2018,5,18,14,fra,1,8238705952256
2018,5,18,15,fra,1,8241535337472
2018,5,18,16,fra,1,8241509383680
2018,5,18,17,fra,1,8238573645312
2018,5,18,18,fra,1,8238560013312
2018,5,18,19,fra,1,8226426840576
2018,5,18,20,fra,1,8243059602944
2018,5,18,21,fra,1,8242998897664
2018,5,18,22,fra,1,8241995602944
2018,5,18,23,fra,1,8241946777600
2018,5,19,0,fra,1,8236000211456
2018,5,19,1,fra,1,8235999348736
2018,5,19,2,fra,1,8236350201856
2018,5,19,3,fra,1,8236303491072
2018,5,19,4,fra,1,8236118336000
2018,5,19,5,fra,1,8236081304064
2018,5,19,6,fra,1,8239681565696
2018,5,19,7,fra,1,8239634382848
2018,5,19,8,fra,1,8227646775808
2018,5,19,9,fra,1,8242247909376
2018,5,19,10,fra,1,8242217354752
2018,5,19,11,fra,1,8234223959552
2018,5,19,12,fra,1,8234222257152
2018,5,19,13,fra,1,8239057275392
2018,5,19,14,fra,1,8239051778560
2018,5,19,15,fra,1,8235244016128
2018,5,19,16,fra,1,8235235233280
2018,5,19,17,fra,1,8240340240384
2018,5,19,18,fra,1,8240300491776
2018,5,19,19,fra,1,8236698191360
2018,5,19,20,fra,1,8236600237056
2018,5,19,21,fra,1,8220225157632
2018,5,19,22,fra,1,8235364543488
2018,5,19,23,fra,1,8235331140608
2018,5,20,0,fra,1,8239555299328
2018,5,20,1,fra,1,8239562515456
2018,5,20,2,fra,1,8240746890752
2018,5,20,3,fra,1,8240727401984
2018,5,20,4,fra,1,8236893124096
2018,5,20,5,fra,1,8236902160896
2018,5,20,6,fra,1,8237638163456
2018,5,20,7,fra,1,8237574200320
2018,5,20,8,fra,1,8239226081792
2018,5,20,9,fra,1,8239229586944
2018,5,20,10,fra,1,8219304333824
2018,5,20,11,fra,1,8237294034432
2018,5,20,12,fra,1,8237314395136
2018,5,20,13,fra,1,8237142821376
2018,5,20,14,fra,1,8237065601536
2018,5,20,15,fra,1,8240067493888
2018,5,20,16,fra,1,8240072332288
2018,5,20,17,fra,1,8239912997888
2018,5,20,18,fra,1,8239914195968
2018,5,20,19,fra,1,8239581359104
2018,5,20,20,fra,1,8239577948160
2018,5,20,21,fra,1,8236383330816
2018,5,20,22,fra,1,8237679974912
2018,5,20,23,fra,1,8237683594752
2018,5,21,0,fra,1,8237411043328
2018,5,21,1,fra,1,8237409346560
2018,5,21,2,fra,1,8238603265024
2018,5,21,3,fra,1,8238538699776
2018,5,21,4,fra,1,8241745437696
2018,5,21,5,fra,1,8241695897088
2018,5,21,6,fra,1,8238032776704
2018,5,21,7,fra,1,8237957704192
2018,5,21,8,fra,1,8241551947264
2018,5,21,9,fra,1,8241525125120
2018,5,21,10,fra,1,8231690141184
2018,5,21,11,fra,1,8246308654080
2018,5,21,12,fra,1,8246290368000
2018,5,21,13,fra,1,8246028838912
2018,5,21,14,fra,1,8245867131392
2018,5,21,15,fra,1,8240522390528
2018,5,21,16,fra,1,8240374818304
2018,5,21,17,fra,1,8237852988928
2018,5,21,18,fra,1,8241009756160
2018,5,21,19,fra,1,8231766645760
2018,5,21,20,fra,1,8231600008192
2018,5,21,21,fra,1,8232715528192
2018,5,21,22,fra,1,8238211328512
2018,5,21,23,fra,1,8238046396416
2018,5,22,0,fra,1,8236813817856
2018,5,22,1,fra,1,8236644127744
2018,5,22,2,fra,1,8236047976960
2018,5,22,3,fra,1,8235903874560
2018,5,22,4,fra,1,8242202631168
2018,5,22,5,fra,1,8242018390528
2018,5,22,6,fra,1,8237057334272
2018,5,22,7,fra,1,8236917203456
2018,5,22,8,fra,1,8235966213632
2018,5,22,9,fra,1,8235806486016
2018,5,22,10,fra,1,8222627900416
2018,5,22,11,fra,1,8232857730048
2018,5,22,12,fra,1,8232686725120
2018,5,22,13,fra,1,8228406099456
2018,5,22,14,fra,1,8228220573184
2018,5,22,15,fra,1,8234342872576
2018,5,22,16,fra,1,8234185067008
2018,5,22,17,fra,1,8237623911936
2018,5,22,18,fra,1,8237465551360
2018,5,22,19,fra,1,8231589936640
2018,5,22,20,fra,1,8231413237248
2018,5,22,21,fra,1,8236433265664
2018,5,22,22,fra,1,8236262103040
2018,5,22,23,fra,1,8215165650432
